Account Level - Daily Report
"January 1, 2025 - November 24, 2025"
Account name,Customer ID,Day,Currency code,Cost,Clicks,Impr.,CTR,Avg. CPC (Converted currency),Cost (Converted currency),Conv. value,Conv. value / cost (current model),Conversions,Cost / conv.,Converted currency code
HigherDOSE,458-964-9684,2025-09-26,USD,8998.19,"8,588","1,071,122",0.80%,1.05,8998.19,"15,038.17",1.67,25.76,349.30,USD
HigherDOSE,458-964-9684,2025-09-27,USD,8901.31,"8,942","1,334,237",0.67%,1.00,8901.31,"22,324.11",2.51,46.26,192.41,USD
HigherDOSE,458-964-9684,2025-09-28,USD,9028.28,"9,325","1,059,024",0.88%,0.97,9028.28,"12,162.67",1.35,28.16,320.62,USD
HigherDOSE,458-964-9684,2025-09-29,USD,10111.46,"7,971","1,604,281",0.50%,1.27,10111.46,"24,445.33",2.42,33.90,298.27,USD
HigherDOSE,458-964-9684,2025-09-30,USD,9483.99,"10,475","1,318,006",0.79%,0.91,9483.99,"22,020.43",2.32,37.94,250.00,USD
HigherDOSE,458-964-9684,2025-10-01,USD,9248.47,"15,773","739,374",2.13%,0.59,9248.47,"10,492.43",1.13,23.36,395.86,USD
HigherDOSE,458-964-9684,2025-10-02,USD,9178.44,"13,462","805,020",1.67%,0.68,9178.44,"17,213.11",1.88,37.29,246.11,USD
HigherDOSE,458-964-9684,2025-10-03,USD,8554.70,"14,826","598,335",2.48%,0.58,8554.70,"7,914.41",0.93,19.32,442.84,USD
HigherDOSE,458-964-9684,2025-10-04,USD,7296.67,"10,813","483,988",2.23%,0.67,7296.67,"19,128.98",2.62,34.71,210.24,USD
HigherDOSE,458-964-9684,2025-10-05,USD,10959.94,"15,880","815,144",1.95%,0.69,10959.94,"29,925.36",2.73,53.65,204.28,USD
HigherDOSE,458-964-9684,2025-10-06,USD,9909.37,"4,141","667,977",0.62%,2.39,9909.37,"20,439.09",2.06,34.87,284.19,USD
HigherDOSE,458-964-9684,2025-10-07,USD,9866.05,"4,397","656,802",0.67%,2.24,9866.05,"16,154.35",1.64,31.71,311.17,USD
HigherDOSE,458-964-9684,2025-10-08,USD,8519.88,"3,998","649,901",0.62%,2.13,8519.88,"21,437.17",2.52,35.42,240.52,USD
HigherDOSE,458-964-9684,2025-10-09,USD,8871.50,"4,505","684,897",0.66%,1.97,8871.50,"19,128.95",2.16,32.76,270.83,USD
HigherDOSE,458-964-9684,2025-10-10,USD,7333.43,"5,806","482,135",1.20%,1.26,7333.43,"20,357.55",2.78,36.60,200.35,USD
HigherDOSE,458-964-9684,2025-10-11,USD,8082.26,"3,914","494,601",0.79%,2.06,8082.26,"21,710.52",2.69,30.19,267.72,USD
HigherDOSE,458-964-9684,2025-10-12,USD,7972.69,"3,305","894,921",0.37%,2.41,7972.69,"35,769.48",4.49,46.92,169.93,USD
HigherDOSE,458-964-9684,2025-10-13,USD,8105.84,"3,020","909,992",0.33%,2.68,8105.84,"25,562.66",3.15,46.10,175.84,USD
HigherDOSE,458-964-9684,2025-10-14,USD,7419.79,"3,326","723,504",0.46%,2.23,7419.79,"21,898.12",2.95,41.35,179.45,USD
HigherDOSE,458-964-9684,2025-10-15,USD,6691.66,"3,855","847,100",0.46%,1.74,6691.66,"24,678.98",3.69,39.14,170.97,USD
HigherDOSE,458-964-9684,2025-10-16,USD,6951.22,"3,112","822,246",0.38%,2.23,6951.22,"40,047.33",5.76,66.06,105.23,USD
HigherDOSE,458-964-9684,2025-10-17,USD,6320.27,"2,161","437,715",0.49%,2.92,6320.27,"37,159.47",5.88,57.96,109.04,USD
HigherDOSE,458-964-9684,2025-10-18,USD,6433.79,"1,825","411,004",0.44%,3.53,6433.79,"24,757.21",3.85,35.74,180.02,USD
HigherDOSE,458-964-9684,2025-10-19,USD,6865.14,"2,010","447,471",0.45%,3.42,6865.14,"12,632.33",1.84,29.62,231.80,USD
HigherDOSE,458-964-9684,2025-10-20,USD,7773.60,"2,230","460,648",0.48%,3.49,7773.60,"21,539.11",2.77,34.49,225.40,USD
HigherDOSE,458-964-9684,2025-10-21,USD,7872.60,"2,326","451,086",0.52%,3.38,7872.60,"24,408.17",3.10,39.14,201.14,USD
HigherDOSE,458-964-9684,2025-10-22,USD,8659.49,"2,333","438,612",0.53%,3.71,8659.49,"40,486.30",4.68,51.59,167.85,USD
HigherDOSE,458-964-9684,2025-10-23,USD,7402.19,"2,311","449,926",0.51%,3.20,7402.19,"20,211.25",2.73,40.12,184.50,USD
HigherDOSE,458-964-9684,2025-10-24,USD,7381.15,"2,194","400,540",0.55%,3.36,7381.15,"40,176.70",5.44,63.44,116.35,USD
HigherDOSE,458-964-9684,2025-10-25,USD,8265.27,"2,327","406,889",0.57%,3.55,8265.27,"32,338.46",3.91,58.99,140.10,USD
HigherDOSE,458-964-9684,2025-10-26,USD,8797.28,"2,589","431,626",0.60%,3.40,8797.28,"43,949.26",5.00,66.21,132.87,USD
HigherDOSE,458-964-9684,2025-10-27,USD,10319.52,"2,722","479,138",0.57%,3.79,10319.52,"30,536.32",2.96,48.59,212.37,USD
HigherDOSE,458-964-9684,2025-10-28,USD,10612.08,"2,985","716,735",0.42%,3.56,10612.08,"49,942.40",4.71,87.58,121.17,USD
HigherDOSE,458-964-9684,2025-10-29,USD,10795.40,"3,078","694,228",0.44%,3.51,10795.40,"22,987.74",2.13,32.89,328.19,USD
HigherDOSE,458-964-9684,2025-10-30,USD,11043.06,"2,884","570,374",0.51%,3.83,11043.06,"25,970.68",2.35,41.70,264.82,USD
HigherDOSE,458-964-9684,2025-10-31,USD,8208.34,"2,106","406,749",0.52%,3.90,8208.34,"39,004.77",4.75,67.54,121.53,USD
HigherDOSE,458-964-9684,2025-11-01,USD,11039.66,"2,865","495,045",0.58%,3.85,11039.66,"64,678.12",5.86,78.35,140.90,USD
HigherDOSE,458-964-9684,2025-11-02,USD,14323.16,"3,485","668,857",0.52%,4.11,14323.16,"45,648.15",3.19,58.59,244.44,USD
HigherDOSE,458-964-9684,2025-11-03,USD,12725.47,"3,351","652,810",0.51%,3.80,12725.47,"43,144.00",3.39,47.01,270.73,USD
HigherDOSE,458-964-9684,2025-11-04,USD,13465.28,"3,842","781,433",0.49%,3.50,13465.28,"25,057.58",1.86,43.29,311.04,USD
HigherDOSE,458-964-9684,2025-11-05,USD,14504.44,"4,138","751,131",0.55%,3.51,14504.44,"51,637.36",3.56,74.32,195.16,USD
HigherDOSE,458-964-9684,2025-11-06,USD,12066.66,"3,554","629,168",0.56%,3.40,12066.66,"25,862.17",2.14,46.23,261.00,USD
HigherDOSE,458-964-9684,2025-11-07,USD,10331.33,"3,164","512,438",0.62%,3.27,10331.33,"73,982.49",7.16,132.77,77.81,USD
HigherDOSE,458-964-9684,2025-11-08,USD,14181.49,"3,953","614,580",0.64%,3.59,14181.49,"50,108.39",3.53,81.74,173.50,USD
HigherDOSE,458-964-9684,2025-11-09,USD,16156.27,"4,636","501,492",0.92%,3.48,16156.27,"44,578.86",2.76,79.26,203.84,USD
HigherDOSE,458-964-9684,2025-11-10,USD,18873.90,"5,139","555,113",0.93%,3.67,18873.90,"27,017.23",1.43,46.52,405.73,USD
HigherDOSE,458-964-9684,2025-11-11,USD,17078.22,"5,091","589,608",0.86%,3.35,17078.22,"38,787.39",2.27,62.56,272.99,USD
HigherDOSE,458-964-9684,2025-11-12,USD,12366.46,"3,801","388,807",0.98%,3.25,12366.46,"25,955.61",2.10,44.77,276.21,USD
HigherDOSE,458-964-9684,2025-11-13,USD,12794.55,"3,834","399,172",0.96%,3.34,12794.55,"57,181.88",4.47,102.33,125.03,USD
HigherDOSE,458-964-9684,2025-11-14,USD,14625.39,"4,312","360,322",1.20%,3.39,14625.39,"60,290.06",4.12,88.64,165.00,USD
HigherDOSE,458-964-9684,2025-11-15,USD,22813.62,"6,424","529,807",1.21%,3.55,22813.62,"107,227.24",4.70,153.43,148.69,USD
HigherDOSE,458-964-9684,2025-11-16,USD,26415.18,"8,123","667,689",1.22%,3.25,26415.18,"73,420.47",2.78,107.48,245.76,USD
HigherDOSE,458-964-9684,2025-11-17,USD,24206.41,"7,713","665,782",1.16%,3.14,24206.41,"94,781.48",3.92,131.80,183.67,USD
HigherDOSE,458-964-9684,2025-11-18,USD,21985.36,"10,068","874,931",1.15%,2.18,21985.36,"68,034.66",3.09,101.80,215.97,USD
HigherDOSE,458-964-9684,2025-11-19,USD,20300.69,"9,673","934,973",1.03%,2.10,20300.69,"76,788.64",3.78,111.54,182.00,USD
HigherDOSE,458-964-9684,2025-11-20,USD,21698.02,"10,798","1,108,145",0.97%,2.01,21698.02,"63,590.73",2.93,96.92,223.87,USD
HigherDOSE,458-964-9684,2025-11-21,USD,24601.05,"11,408","782,139",1.46%,2.16,24601.05,"41,650.89",1.69,61.75,398.40,USD
HigherDOSE,458-964-9684,2025-11-22,USD,24953.98,"11,377","941,254",1.21%,2.19,24953.98,"72,549.81",2.91,131.91,189.18,USD
HigherDOSE,458-964-9684,2025-11-23,USD,25583.31,"13,268","715,032",1.86%,1.93,25583.31,"35,489.09",1.39,54.49,469.50,USD
HigherDOSE,458-964-9684,2025-11-24,USD,8192.50,"3,814","183,323",2.08%,2.15,8192.50,"6,835.97",0.83,16.00,512.03,USD
